opid,duration,upstreamdur,downstreamdur,totaljobdur,duedate,weight,release,earliest_start,workload,label
1.0,33.0,49.0,175.0,224.0,301.0,1.0,10.0,59.0,224.0,96.0
2.0,22.0,82.0,142.0,224.0,301.0,1.0,10.0,92.0,215.0,129.0
3.0,15.0,104.0,120.0,224.0,301.0,1.0,10.0,114.0,245.0,171.0
4.0,8.0,119.0,105.0,224.0,301.0,1.0,10.0,129.0,190.0,186.0
5.0,23.0,127.0,97.0,224.0,301.0,1.0,10.0,137.0,186.0,194.0
6.0,43.0,150.0,74.0,224.0,301.0,1.0,10.0,160.0,270.0,217.0
7.0,25.0,193.0,31.0,224.0,301.0,1.0,10.0,203.0,285.0,260.0
8.0,6.0,218.0,6.0,224.0,301.0,1.0,10.0,228.0,206.0,285.0
0.0,16.0,0.0,280.0,280.0,391.0,2.0,27.0,27.0,226.0,27.0
1.0,38.0,16.0,264.0,280.0,391.0,2.0,27.0,43.0,200.0,53.0
2.0,22.0,54.0,226.0,280.0,391.0,2.0,27.0,81.0,199.0,95.0
3.0,15.0,76.0,204.0,280.0,391.0,2.0,27.0,103.0,261.0,118.0
4.0,22.0,91.0,189.0,280.0,391.0,2.0,27.0,118.0,177.0,144.0
5.0,43.0,113.0,167.0,280.0,391.0,2.0,27.0,140.0,248.0,172.0
6.0,34.0,156.0,124.0,280.0,391.0,2.0,27.0,183.0,256.0,223.0
7.0,43.0,190.0,90.0,280.0,391.0,2.0,27.0,217.0,221.0,283.0
8.0,47.0,233.0,47.0,280.0,391.0,2.0,27.0,260.0,209.0,326.0
0.0,42.0,0.0,260.0,260.0,349.0,2.0,11.0,11.0,200.0,11.0
1.0,32.0,42.0,218.0,260.0,349.0,2.0,11.0,53.0,226.0,53.0
2.0,28.0,74.0,186.0,260.0,349.0,2.0,11.0,85.0,261.0,85.0
3.0,22.0,102.0,158.0,260.0,349.0,2.0,11.0,113.0,256.0,113.0
4.0,32.0,124.0,136.0,260.0,349.0,2.0,11.0,135.0,221.0,135.0
5.0,47.0,156.0,104.0,260.0,349.0,2.0,11.0,167.0,209.0,167.0
6.0,25.0,203.0,57.0,260.0,349.0,2.0,11.0,214.0,199.0,239.0
7.0,26.0,228.0,32.0,260.0,349.0,2.0,11.0,239.0,248.0,295.0
8.0,6.0,254.0,6.0,260.0,349.0,2.0,11.0,265.0,177.0,336.0
0.0,10.0,0.0,202.0,202.0,272.0,2.0,10.0,10.0,221.0,10.0
1.0,6.0,10.0,192.0,202.0,272.0,2.0,10.0,20.0,177.0,20.0
2.0,29.0,16.0,186.0,202.0,272.0,2.0,10.0,26.0,199.0,26.0
3.0,26.0,45.0,157.0,202.0,272.0,2.0,10.0,55.0,226.0,85.0
4.0,7.0,71.0,131.0,202.0,272.0,2.0,10.0,81.0,200.0,111.0
5.0,19.0,78.0,124.0,202.0,272.0,2.0,10.0,88.0,248.0,122.0
6.0,28.0,97.0,105.0,202.0,272.0,2.0,10.0,107.0,261.0,141.0
7.0,50.0,125.0,77.0,202.0,272.0,2.0,10.0,135.0,256.0,169.0
8.0,27.0,175.0,27.0,202.0,272.0,2.0,10.0,185.0,209.0,242.0
0.0,12.0,0.0,252.0,252.0,345.0,1.0,18.0,18.0,261.0,18.0
1.0,46.0,12.0,240.0,252.0,345.0,1.0,18.0,30.0,177.0,30.0
2.0,28.0,58.0,194.0,252.0,345.0,1.0,18.0,76.0,221.0,76.0
3.0,18.0,86.0,166.0,252.0,345.0,1.0,18.0,104.0,248.0,104.0
4.0,28.0,104.0,148.0,252.0,345.0,1.0,18.0,122.0,199.0,164.0
5.0,41.0,132.0,120.0,252.0,345.0,1.0,18.0,150.0,226.0,192.0
6.0,50.0,173.0,79.0,252.0,345.0,1.0,18.0,191.0,200.0,233.0
7.0,15.0,223.0,29.0,252.0,345.0,1.0,18.0,241.0,256.0,283.0
8.0,14.0,238.0,14.0,252.0,345.0,1.0,18.0,256.0,209.0,301.0
0.0,3.0,0.0,185.0,185.0,299.0,2.0,59.0,59.0,199.0,59.0
1.0,23.0,3.0,182.0,185.0,299.0,2.0,59.0,62.0,177.0,76.0
2.0,33.0,26.0,159.0,185.0,299.0,2.0,59.0,85.0,256.0,135.0
3.0,3.0,59.0,126.0,185.0,299.0,2.0,59.0,118.0,221.0,168.0
4.0,4.0,62.0,123.0,185.0,299.0,2.0,59.0,121.0,200.0,171.0
5.0,40.0,66.0,119.0,185.0,299.0,2.0,59.0,125.0,261.0,234.0
6.0,27.0,106.0,79.0,185.0,299.0,2.0,59.0,165.0,209.0,274.0
7.0,21.0,133.0,52.0,185.0,299.0,2.0,59.0,192.0,226.0,301.0
8.0,31.0,154.0,31.0,185.0,299.0,2.0,59.0,213.0,248.0,322.0
0.0,31.0,0.0,176.0,176.0,274.0,1.0,46.0,46.0,226.0,111.0
1.0,12.0,31.0,145.0,176.0,274.0,1.0,46.0,77.0,209.0,142.0
2.0,37.0,43.0,133.0,176.0,274.0,1.0,46.0,89.0,221.0,171.0
3.0,15.0,80.0,96.0,176.0,274.0,1.0,46.0,126.0,248.0,215.0
4.0,26.0,95.0,81.0,176.0,274.0,1.0,46.0,141.0,177.0,230.0
5.0,9.0,121.0,55.0,176.0,274.0,1.0,46.0,167.0,256.0,257.0
6.0,12.0,130.0,46.0,176.0,274.0,1.0,46.0,176.0,199.0,266.0
7.0,23.0,142.0,34.0,176.0,274.0,1.0,46.0,188.0,261.0,324.0
8.0,11.0,165.0,11.0,176.0,274.0,1.0,46.0,211.0,200.0,347.0
0.0,12.0,0.0,206.0,206.0,350.0,4.0,83.0,83.0,209.0,90.0
1.0,14.0,12.0,194.0,206.0,350.0,4.0,83.0,95.0,177.0,102.0
2.0,47.0,26.0,180.0,206.0,350.0,4.0,83.0,109.0,199.0,117.0
3.0,27.0,73.0,133.0,206.0,350.0,4.0,83.0,156.0,261.0,169.0
4.0,19.0,100.0,106.0,206.0,350.0,4.0,83.0,183.0,248.0,230.0
5.0,28.0,119.0,87.0,206.0,350.0,4.0,83.0,202.0,226.0,259.0
6.0,8.0,147.0,59.0,206.0,350.0,4.0,83.0,230.0,200.0,287.0
7.0,30.0,155.0,51.0,206.0,350.0,4.0,83.0,238.0,256.0,298.0
8.0,21.0,185.0,21.0,206.0,350.0,4.0,83.0,268.0,221.0,328.0
0.0,20.0,0.0,260.0,260.0,392.0,2.0,54.0,54.0,209.0,54.0
1.0,29.0,20.0,240.0,260.0,392.0,2.0,54.0,74.0,221.0,104.0
2.0,25.0,49.0,211.0,260.0,392.0,2.0,54.0,103.0,177.0,166.0
3.0,38.0,74.0,186.0,260.0,392.0,2.0,54.0,128.0,261.0,196.0
4.0,14.0,112.0,148.0,260.0,392.0,2.0,54.0,166.0,226.0,234.0
5.0,46.0,126.0,134.0,260.0,392.0,2.0,54.0,180.0,248.0,249.0
6.0,25.0,172.0,88.0,260.0,392.0,2.0,54.0,226.0,200.0,295.0
7.0,18.0,197.0,63.0,260.0,392.0,2.0,54.0,251.0,199.0,320.0
8.0,45.0,215.0,45.0,260.0,392.0,2.0,54.0,269.0,256.0,346.0
0.0,3.0,0.0,176.0,176.0,305.0,2.0,77.0,77.0,209.0,77.0
1.0,15.0,3.0,173.0,176.0,305.0,2.0,77.0,80.0,199.0,80.0
2.0,31.0,18.0,158.0,176.0,305.0,2.0,77.0,95.0,248.0,141.0
3.0,15.0,49.0,127.0,176.0,305.0,2.0,77.0,126.0,200.0,194.0
4.0,50.0,64.0,112.0,176.0,305.0,2.0,77.0,141.0,261.0,274.0
5.0,18.0,114.0,62.0,176.0,305.0,2.0,77.0,191.0,256.0,328.0
6.0,18.0,132.0,44.0,176.0,305.0,2.0,77.0,209.0,221.0,349.0
7.0,17.0,150.0,26.0,176.0,305.0,2.0,77.0,227.0,226.0,367.0
8.0,9.0,167.0,9.0,176.0,305.0,2.0,77.0,244.0,177.0,384.0
0.0,1.0,0.0,208.0,208.0,292.0,2.0,22.0,22.0,187.0,22.0
1.0,33.0,1.0,207.0,208.0,292.0,2.0,22.0,23.0,183.0,23.0
2.0,13.0,34.0,174.0,208.0,292.0,2.0,22.0,56.0,282.0,56.0
3.0,46.0,47.0,161.0,208.0,292.0,2.0,22.0,69.0,206.0,69.0
4.0,25.0,93.0,115.0,208.0,292.0,2.0,22.0,115.0,223.0,115.0
5.0,41.0,118.0,90.0,208.0,292.0,2.0,22.0,140.0,304.0,142.0
6.0,25.0,159.0,49.0,208.0,292.0,2.0,22.0,181.0,248.0,184.0
7.0,20.0,184.0,24.0,208.0,292.0,2.0,22.0,206.0,170.0,243.0
8.0,4.0,204.0,4.0,208.0,292.0,2.0,22.0,226.0,240.0,284.0
0.0,26.0,0.0,239.0,239.0,327.0,4.0,17.0,17.0,304.0,17.0
1.0,13.0,26.0,213.0,239.0,327.0,4.0,17.0,43.0,240.0,43.0
2.0,32.0,39.0,200.0,239.0,327.0,4.0,17.0,56.0,223.0,56.0
3.0,4.0,71.0,168.0,239.0,327.0,4.0,17.0,88.0,170.0,88.0
4.0,46.0,75.0,164.0,239.0,327.0,4.0,17.0,92.0,248.0,92.0
5.0,29.0,121.0,118.0,239.0,327.0,4.0,17.0,138.0,187.0,138.0
6.0,43.0,150.0,89.0,239.0,327.0,4.0,17.0,167.0,206.0,171.0
7.0,36.0,193.0,46.0,239.0,327.0,4.0,17.0,210.0,282.0,259.0
8.0,10.0,229.0,10.0,239.0,327.0,4.0,17.0,246.0,183.0,314.0
0.0,36.0,0.0,253.0,253.0,346.0,2.0,18.0,18.0,248.0,18.0
1.0,10.0,36.0,217.0,253.0,346.0,2.0,18.0,54.0,170.0,54.0
2.0,45.0,46.0,207.0,253.0,346.0,2.0,18.0,64.0,187.0,64.0
3.0,33.0,91.0,162.0,253.0,346.0,2.0,18.0,109.0,304.0,109.0
4.0,25.0,124.0,129.0,253.0,346.0,2.0,18.0,142.0,183.0,142.0
5.0,6.0,149.0,104.0,253.0,346.0,2.0,18.0,167.0,223.0,168.0
6.0,20.0,155.0,98.0,253.0,346.0,2.0,18.0,173.0,206.0,214.0
7.0,32.0,175.0,78.0,253.0,346.0,2.0,18.0,193.0,240.0,252.0
8.0,46.0,207.0,46.0,253.0,346.0,2.0,18.0,225.0,282.0,298.0
0.0,39.0,0.0,302.0,302.0,486.0,4.0,94.0,94.0,170.0,94.0
1.0,23.0,39.0,263.0,302.0,486.0,4.0,94.0,133.0,240.0,133.0
2.0,38.0,62.0,240.0,302.0,486.0,4.0,94.0,156.0,304.0,195.0
3.0,25.0,100.0,202.0,302.0,486.0,4.0,94.0,194.0,206.0,234.0
4.0,39.0,125.0,177.0,302.0,486.0,4.0,94.0,219.0,248.0,265.0
5.0,42.0,164.0,138.0,302.0,486.0,4.0,94.0,258.0,187.0,304.0
6.0,20.0,206.0,96.0,302.0,486.0,4.0,94.0,300.0,223.0,346.0
7.0,50.0,226.0,76.0,302.0,486.0,4.0,94.0,320.0,282.0,408.0
8.0,26.0,276.0,26.0,302.0,486.0,4.0,94.0,370.0,183.0,458.0
0.0,50.0,0.0,199.0,199.0,276.0,2.0,18.0,18.0,304.0,43.0
1.0,36.0,50.0,149.0,199.0,276.0,2.0,18.0,68.0,170.0,133.0
2.0,12.0,86.0,113.0,199.0,276.0,2.0,18.0,104.0,187.0,180.0
3.0,26.0,98.0,101.0,199.0,276.0,2.0,18.0,116.0,282.0,192.0
4.0,7.0,124.0,75.0,199.0,276.0,2.0,18.0,142.0,248.0,218.0
5.0,21.0,131.0,68.0,199.0,276.0,2.0,18.0,149.0,240.0,229.0
6.0,10.0,152.0,47.0,199.0,276.0,2.0,18.0,170.0,183.0,250.0
7.0,31.0,162.0,37.0,199.0,276.0,2.0,18.0,180.0,223.0,260.0
8.0,6.0,193.0,6.0,199.0,276.0,2.0,18.0,211.0,206.0,292.0
0.0,41.0,0.0,251.0,251.0,415.0,2.0,89.0,89.0,282.0,120.0
1.0,44.0,41.0,210.0,251.0,415.0,2.0,89.0,130.0,240.0,161.0
2.0,42.0,85.0,166.0,251.0,415.0,2.0,89.0,174.0,304.0,271.0
3.0,16.0,127.0,124.0,251.0,415.0,2.0,89.0,216.0,170.0,313.0
4.0,14.0,143.0,108.0,251.0,415.0,2.0,89.0,232.0,206.0,329.0
5.0,23.0,157.0,94.0,251.0,415.0,2.0,89.0,246.0,187.0,346.0
6.0,22.0,180.0,71.0,251.0,415.0,2.0,89.0,269.0,223.0,369.0
7.0,14.0,202.0,49.0,251.0,415.0,2.0,89.0,291.0,183.0,391.0
8.0,35.0,216.0,35.0,251.0,415.0,2.0,89.0,305.0,248.0,405.0
0.0,9.0,0.0,226.0,226.0,330.0,2.0,37.0,37.0,187.0,37.0
1.0,44.0,9.0,217.0,226.0,330.0,2.0,37.0,46.0,240.0,56.0
2.0,36.0,53.0,173.0,226.0,330.0,2.0,37.0,90.0,248.0,138.0
3.0,10.0,89.0,137.0,226.0,330.0,2.0,37.0,126.0,170.0,175.0
4.0,20.0,99.0,127.0,226.0,330.0,2.0,37.0,136.0,282.0,218.0
5.0,33.0,119.0,107.0,226.0,330.0,2.0,37.0,156.0,304.0,238.0
6.0,43.0,152.0,74.0,226.0,330.0,2.0,37.0,189.0,183.0,271.0
7.0,14.0,195.0,31.0,226.0,330.0,2.0,37.0,232.0,206.0,314.0
8.0,17.0,209.0,17.0,226.0,330.0,2.0,37.0,246.0,223.0,328.0
0.0,9.0,0.0,198.0,198.0,315.0,2.0,58.0,58.0,183.0,58.0
1.0,1.0,9.0,189.0,198.0,315.0,2.0,58.0,67.0,248.0,67.0
2.0,17.0,10.0,188.0,198.0,315.0,2.0,58.0,68.0,187.0,109.0
3.0,44.0,27.0,171.0,198.0,315.0,2.0,58.0,85.0,223.0,174.0
4.0,25.0,71.0,127.0,198.0,315.0,2.0,58.0,129.0,170.0,218.0
5.0,5.0,96.0,102.0,198.0,315.0,2.0,58.0,154.0,282.0,243.0
6.0,33.0,101.0,97.0,198.0,315.0,2.0,58.0,159.0,206.0,259.0
7.0,35.0,134.0,64.0,198.0,315.0,2.0,58.0,192.0,240.0,292.0
8.0,29.0,169.0,29.0,198.0,315.0,2.0,58.0,227.0,304.0,327.0
0.0,10.0,0.0,167.0,167.0,282.0,4.0,65.0,65.0,170.0,65.0
1.0,45.0,10.0,157.0,167.0,282.0,4.0,65.0,75.0,282.0,75.0
2.0,26.0,55.0,112.0,167.0,282.0,4.0,65.0,120.0,223.0,140.0
3.0,5.0,81.0,86.0,167.0,282.0,4.0,65.0,146.0,206.0,166.0
4.0,9.0,86.0,81.0,167.0,282.0,4.0,65.0,151.0,187.0,171.0
5.0,12.0,95.0,72.0,167.0,282.0,4.0,65.0,160.0,304.0,183.0
6.0,24.0,107.0,60.0,167.0,282.0,4.0,65.0,172.0,240.0,205.0
7.0,13.0,131.0,36.0,167.0,282.0,4.0,65.0,196.0,183.0,229.0
8.0,23.0,144.0,23.0,167.0,282.0,4.0,65.0,209.0,248.0,242.0
0.0,27.0,0.0,267.0,267.0,448.0,1.0,101.0,101.0,122.0,102.0
1.0,6.0,27.0,240.0,267.0,448.0,1.0,101.0,128.0,260.0,129.0
2.0,48.0,33.0,234.0,267.0,448.0,1.0,101.0,134.0,213.0,148.0
3.0,19.0,81.0,186.0,267.0,448.0,1.0,101.0,182.0,247.0,220.0
4.0,22.0,100.0,167.0,267.0,448.0,1.0,101.0,201.0,261.0,284.0
5.0,19.0,122.0,145.0,267.0,448.0,1.0,101.0,223.0,224.0,310.0
6.0,48.0,141.0,126.0,267.0,448.0,1.0,101.0,242.0,224.0,329.0
7.0,29.0,189.0,78.0,267.0,448.0,1.0,101.0,290.0,175.0,381.0
8.0,49.0,218.0,49.0,267.0,448.0,1.0,101.0,319.0,217.0,410.0
0.0,9.0,0.0,145.0,145.0,251.0,2.0,63.0,63.0,260.0,93.0
1.0,1.0,9.0,136.0,145.0,251.0,2.0,63.0,72.0,175.0,103.0
2.0,4.0,10.0,135.0,145.0,251.0,2.0,63.0,73.0,224.0,104.0
3.0,7.0,14.0,131.0,145.0,251.0,2.0,63.0,77.0,217.0,131.0
4.0,10.0,21.0,124.0,145.0,251.0,2.0,63.0,84.0,213.0,138.0
5.0,37.0,31.0,114.0,145.0,251.0,2.0,63.0,94.0,224.0,168.0
6.0,14.0,68.0,77.0,145.0,251.0,2.0,63.0,131.0,247.0,205.0
7.0,18.0,82.0,63.0,145.0,251.0,2.0,63.0,145.0,122.0,219.0
8.0,45.0,100.0,45.0,145.0,251.0,2.0,63.0,163.0,261.0,237.0
0.0,50.0,0.0,227.0,227.0,392.0,2.0,97.0,97.0,260.0,135.0
1.0,20.0,50.0,177.0,227.0,392.0,2.0,97.0,147.0,261.0,210.0
2.0,29.0,70.0,157.0,227.0,392.0,2.0,97.0,167.0,224.0,230.0
3.0,13.0,99.0,128.0,227.0,392.0,2.0,97.0,196.0,224.0,280.0
4.0,50.0,112.0,115.0,227.0,392.0,2.0,97.0,209.0,247.0,295.0
5.0,36.0,162.0,65.0,227.0,392.0,2.0,97.0,259.0,175.0,345.0
6.0,19.0,198.0,29.0,227.0,392.0,2.0,97.0,295.0,217.0,381.0
7.0,8.0,217.0,10.0,227.0,392.0,2.0,97.0,314.0,213.0,400.0
8.0,2.0,225.0,2.0,227.0,392.0,2.0,97.0,322.0,122.0,408.0
0.0,37.0,0.0,196.0,196.0,299.0,4.0,45.0,45.0,247.0,45.0
1.0,42.0,37.0,159.0,196.0,299.0,4.0,45.0,82.0,217.0,89.0
2.0,11.0,79.0,117.0,196.0,299.0,4.0,45.0,124.0,261.0,131.0
3.0,18.0,90.0,106.0,196.0,299.0,4.0,45.0,135.0,224.0,150.0
4.0,30.0,108.0,88.0,196.0,299.0,4.0,45.0,153.0,122.0,169.0
5.0,25.0,138.0,58.0,196.0,299.0,4.0,45.0,183.0,224.0,199.0
6.0,5.0,163.0,33.0,196.0,299.0,4.0,45.0,208.0,175.0,243.0
7.0,5.0,168.0,28.0,196.0,299.0,4.0,45.0,213.0,260.0,259.0
8.0,23.0,173.0,23.0,196.0,299.0,4.0,45.0,218.0,213.0,264.0
0.0,37.0,0.0,290.0,290.0,429.0,2.0,52.0,52.0,217.0,52.0
1.0,44.0,37.0,253.0,290.0,429.0,2.0,52.0,89.0,260.0,185.0
2.0,25.0,81.0,209.0,290.0,429.0,2.0,52.0,133.0,247.0,239.0
3.0,26.0,106.0,184.0,290.0,429.0,2.0,52.0,158.0,224.0,272.0
4.0,24.0,132.0,158.0,290.0,429.0,2.0,52.0,184.0,224.0,298.0
5.0,9.0,156.0,134.0,290.0,429.0,2.0,52.0,208.0,122.0,322.0
6.0,41.0,165.0,125.0,290.0,429.0,2.0,52.0,217.0,213.0,331.0
7.0,39.0,206.0,84.0,290.0,429.0,2.0,52.0,258.0,261.0,372.0
8.0,45.0,245.0,45.0,290.0,429.0,2.0,52.0,297.0,175.0,411.0
0.0,43.0,0.0,207.0,207.0,319.0,2.0,50.0,50.0,260.0,50.0
1.0,25.0,43.0,164.0,207.0,319.0,2.0,50.0,93.0,224.0,93.0
2.0,2.0,68.0,139.0,207.0,319.0,2.0,50.0,118.0,122.0,129.0
3.0,23.0,70.0,137.0,207.0,319.0,2.0,50.0,120.0,261.0,142.0
4.0,26.0,93.0,114.0,207.0,319.0,2.0,50.0,143.0,217.0,165.0
5.0,12.0,119.0,88.0,207.0,319.0,2.0,50.0,169.0,247.0,191.0
6.0,34.0,131.0,76.0,207.0,319.0,2.0,50.0,181.0,213.0,203.0
7.0,5.0,165.0,42.0,207.0,319.0,2.0,50.0,215.0,175.0,238.0
8.0,37.0,170.0,37.0,207.0,319.0,2.0,50.0,220.0,224.0,243.0
0.0,40.0,0.0,212.0,212.0,295.0,1.0,20.0,20.0,261.0,20.0
1.0,27.0,40.0,172.0,212.0,295.0,1.0,20.0,60.0,260.0,102.0
2.0,12.0,67.0,145.0,212.0,295.0,1.0,20.0,87.0,122.0,131.0
3.0,42.0,79.0,133.0,212.0,295.0,1.0,20.0,99.0,224.0,143.0
4.0,24.0,121.0,91.0,212.0,295.0,1.0,20.0,141.0,217.0,191.0
5.0,23.0,145.0,67.0,212.0,295.0,1.0,20.0,165.0,175.0,215.0
6.0,13.0,168.0,44.0,212.0,295.0,1.0,20.0,188.0,224.0,259.0
7.0,23.0,181.0,31.0,212.0,295.0,1.0,20.0,201.0,247.0,272.0
8.0,8.0,204.0,8.0,212.0,295.0,1.0,20.0,224.0,213.0,295.0
0.0,30.0,0.0,194.0,194.0,316.0,2.0,64.0,64.0,224.0,64.0
1.0,1.0,30.0,164.0,194.0,316.0,2.0,64.0,94.0,175.0,94.0
2.0,16.0,31.0,163.0,194.0,316.0,2.0,64.0,95.0,261.0,95.0
3.0,45.0,47.0,147.0,194.0,316.0,2.0,64.0,111.0,247.0,111.0
4.0,11.0,92.0,102.0,194.0,316.0,2.0,64.0,156.0,122.0,157.0
5.0,25.0,103.0,91.0,194.0,316.0,2.0,64.0,167.0,224.0,205.0
6.0,8.0,128.0,66.0,194.0,316.0,2.0,64.0,192.0,217.0,230.0
7.0,46.0,136.0,58.0,194.0,316.0,2.0,64.0,200.0,260.0,264.0
8.0,12.0,182.0,12.0,194.0,316.0,2.0,64.0,246.0,213.0,310.0
0.0,5.0,0.0,205.0,205.0,277.0,2.0,11.0,11.0,217.0,11.0
1.0,11.0,5.0,200.0,205.0,277.0,2.0,11.0,16.0,122.0,16.0
2.0,29.0,16.0,189.0,205.0,277.0,2.0,11.0,27.0,213.0,27.0
3.0,30.0,45.0,160.0,205.0,277.0,2.0,11.0,56.0,175.0,56.0
4.0,22.0,75.0,130.0,205.0,277.0,2.0,11.0,86.0,247.0,86.0
5.0,1.0,97.0,108.0,205.0,277.0,2.0,11.0,108.0,224.0,108.0
6.0,32.0,98.0,107.0,205.0,277.0,2.0,11.0,109.0,224.0,118.0
7.0,45.0,130.0,75.0,205.0,277.0,2.0,11.0,141.0,261.0,165.0
8.0,30.0,175.0,30.0,205.0,277.0,2.0,11.0,186.0,260.0,229.0
0.0,35.0,0.0,205.0,205.0,272.0,2.0,6.0,6.0,239.0,6.0
1.0,14.0,35.0,170.0,205.0,272.0,2.0,6.0,41.0,263.0,41.0
2.0,48.0,49.0,156.0,205.0,272.0,2.0,6.0,55.0,248.0,56.0
3.0,28.0,97.0,108.0,205.0,272.0,2.0,6.0,103.0,253.0,116.0
4.0,31.0,125.0,80.0,205.0,272.0,2.0,6.0,131.0,265.0,144.0
5.0,1.0,156.0,49.0,205.0,272.0,2.0,6.0,162.0,228.0,175.0
6.0,18.0,157.0,48.0,205.0,272.0,2.0,6.0,163.0,288.0,176.0
7.0,8.0,175.0,30.0,205.0,272.0,2.0,6.0,181.0,176.0,194.0
8.0,22.0,183.0,22.0,205.0,272.0,2.0,6.0,189.0,275.0,202.0
0.0,48.0,0.0,272.0,272.0,469.0,2.0,116.0,116.0,239.0,116.0
1.0,44.0,48.0,224.0,272.0,469.0,2.0,116.0,164.0,263.0,173.0
2.0,13.0,92.0,180.0,272.0,469.0,2.0,116.0,208.0,275.0,260.0
3.0,2.0,105.0,167.0,272.0,469.0,2.0,116.0,221.0,176.0,273.0
4.0,48.0,107.0,165.0,272.0,469.0,2.0,116.0,223.0,288.0,275.0
5.0,40.0,155.0,117.0,272.0,469.0,2.0,116.0,271.0,253.0,323.0
6.0,46.0,195.0,77.0,272.0,469.0,2.0,116.0,311.0,265.0,363.0
7.0,19.0,241.0,31.0,272.0,469.0,2.0,116.0,357.0,228.0,409.0
8.0,12.0,260.0,12.0,272.0,469.0,2.0,116.0,376.0,248.0,454.0
0.0,26.0,0.0,286.0,286.0,377.0,2.0,6.0,6.0,253.0,6.0
1.0,38.0,26.0,260.0,286.0,377.0,2.0,6.0,32.0,239.0,41.0
2.0,19.0,64.0,222.0,286.0,377.0,2.0,6.0,70.0,176.0,79.0
3.0,24.0,83.0,203.0,286.0,377.0,2.0,6.0,89.0,265.0,98.0
4.0,2.0,107.0,179.0,286.0,377.0,2.0,6.0,113.0,263.0,122.0
5.0,46.0,109.0,177.0,286.0,377.0,2.0,6.0,115.0,248.0,125.0
6.0,35.0,155.0,131.0,286.0,377.0,2.0,6.0,161.0,228.0,176.0
7.0,46.0,190.0,96.0,286.0,377.0,2.0,6.0,196.0,288.0,211.0
8.0,50.0,236.0,50.0,286.0,377.0,2.0,6.0,242.0,275.0,280.0
0.0,39.0,0.0,260.0,260.0,413.0,2.0,75.0,75.0,253.0,77.0
1.0,8.0,39.0,221.0,260.0,413.0,2.0,75.0,114.0,275.0,116.0
2.0,49.0,47.0,213.0,260.0,413.0,2.0,75.0,122.0,263.0,124.0
3.0,41.0,96.0,164.0,260.0,413.0,2.0,75.0,171.0,176.0,202.0
4.0,40.0,137.0,123.0,260.0,413.0,2.0,75.0,212.0,228.0,243.0
5.0,8.0,177.0,83.0,260.0,413.0,2.0,75.0,252.0,265.0,310.0
6.0,25.0,185.0,75.0,260.0,413.0,2.0,75.0,260.0,248.0,318.0
7.0,2.0,210.0,50.0,260.0,413.0,2.0,75.0,285.0,239.0,343.0
8.0,48.0,212.0,48.0,260.0,413.0,2.0,75.0,287.0,288.0,345.0
0.0,8.0,0.0,174.0,174.0,250.0,2.0,24.0,24.0,263.0,24.0
1.0,43.0,8.0,166.0,174.0,250.0,2.0,24.0,32.0,288.0,32.0
2.0,2.0,51.0,123.0,174.0,250.0,2.0,24.0,75.0,253.0,75.0
3.0,2.0,53.0,121.0,174.0,250.0,2.0,24.0,77.0,248.0,104.0
4.0,7.0,55.0,119.0,174.0,250.0,2.0,24.0,79.0,176.0,123.0
5.0,30.0,62.0,112.0,174.0,250.0,2.0,24.0,86.0,228.0,130.0
6.0,44.0,92.0,82.0,174.0,250.0,2.0,24.0,116.0,265.0,175.0
7.0,2.0,136.0,38.0,174.0,250.0,2.0,24.0,160.0,239.0,219.0
8.0,36.0,138.0,36.0,174.0,250.0,2.0,24.0,162.0,275.0,224.0
0.0,25.0,0.0,248.0,248.0,412.0,1.0,90.0,90.0,176.0,98.0
1.0,48.0,25.0,223.0,248.0,412.0,1.0,90.0,115.0,263.0,293.0
2.0,28.0,73.0,175.0,248.0,412.0,1.0,90.0,163.0,248.0,359.0
3.0,21.0,101.0,147.0,248.0,412.0,1.0,90.0,191.0,265.0,409.0
4.0,19.0,122.0,126.0,248.0,412.0,1.0,90.0,212.0,228.0,430.0
5.0,10.0,141.0,107.0,248.0,412.0,1.0,90.0,231.0,239.0,449.0
6.0,19.0,151.0,97.0,248.0,412.0,1.0,90.0,241.0,288.0,459.0
7.0,47.0,170.0,78.0,248.0,412.0,1.0,90.0,260.0,253.0,478.0
8.0,31.0,217.0,31.0,248.0,412.0,1.0,90.0,307.0,275.0,525.0
0.0,46.0,0.0,210.0,210.0,286.0,2.0,13.0,13.0,275.0,13.0
1.0,5.0,46.0,164.0,210.0,286.0,2.0,13.0,59.0,239.0,79.0
2.0,42.0,51.0,159.0,210.0,286.0,2.0,13.0,64.0,228.0,85.0
3.0,17.0,93.0,117.0,210.0,286.0,2.0,13.0,106.0,176.0,130.0
4.0,12.0,110.0,100.0,210.0,286.0,2.0,13.0,123.0,253.0,147.0
5.0,35.0,122.0,88.0,210.0,286.0,2.0,13.0,135.0,248.0,171.0
6.0,18.0,157.0,53.0,210.0,286.0,2.0,13.0,170.0,263.0,223.0
7.0,16.0,175.0,35.0,210.0,286.0,2.0,13.0,188.0,288.0,257.0
8.0,19.0,191.0,19.0,210.0,286.0,2.0,13.0,204.0,265.0,291.0
0.0,32.0,0.0,289.0,289.0,425.0,2.0,50.0,50.0,263.0,56.0
1.0,9.0,32.0,257.0,289.0,425.0,2.0,50.0,82.0,288.0,88.0
2.0,32.0,41.0,248.0,289.0,425.0,2.0,50.0,91.0,176.0,147.0
